id,smiles,dG,schnet_0,schnet_1,schnet_2,schnet_3,schnet_4,schnet_5,schnet_6,schnet_7,schnet_8,schnet_9,schnet_10,schnet_11,schnet_12,schnet_13,schnet_14,schnet_15,schnet_16,schnet_17,schnet_18,schnet_19,schnet_20,schnet_21,schnet_22,schnet_23,schnet_24,schnet_25,schnet_26,schnet_27,schnet_28,schnet_29,schnet_30,schnet_31,schnet_32,schnet_33,schnet_34,schnet_35,schnet_36,schnet_37,schnet_38,schnet_39,schnet_40,schnet_41,schnet_42,schnet_43,schnet_44,schnet_45,schnet_46,schnet_47,schnet_48,schnet_49,schnet_50,schnet_51,schnet_52,schnet_53,schnet_54,schnet_55,schnet_56,schnet_57,schnet_58,schnet_59,schnet_60,schnet_61,schnet_62,schnet_63,schnet_64,schnet_65,schnet_66,schnet_67,schnet_68,schnet_69,schnet_70,schnet_71,schnet_72,schnet_73,schnet_74,schnet_75,schnet_76,schnet_77,schnet_78,schnet_79,schnet_80,schnet_81,schnet_82,schnet_83,schnet_84,schnet_85,schnet_86,schnet_87,schnet_88,schnet_89,schnet_90,schnet_91,schnet_92,schnet_93,schnet_94,schnet_95,schnet_96,schnet_97,schnet_98,schnet_99,schnet_100,schnet_101,schnet_102,schnet_103,schnet_104,schnet_105,schnet_106,schnet_107,schnet_108,schnet_109,schnet_110,schnet_111,schnet_112,schnet_113,schnet_114,schnet_115,schnet_116,schnet_117,schnet_118,schnet_119,schnet_120,schnet_121,schnet_122,schnet_123,schnet_124,schnet_125,schnet_126,schnet_127
mobley_7017274, c1ccc2c(c1)ccc3c2cccc3,-3.88,-0.11998127,-0.016559234,0.92927223,-0.5450364,0.91645056,0.39449477,-0.12671788,0.6226489,-0.31509033,-0.27716336,0.44899988,-1.3274022,-0.16907243,1.603754,0.74123126,-0.60539824,-1.4326221,0.8568849,-0.8886425,-0.10705509,0.78826076,-0.32417408,0.818289,0.64522207,-0.36606357,-0.9226041,-0.06569779,-1.3889848,0.958468,-0.43035623,-1.1903969,-0.41479707,-0.69665116,-0.9102059,0.7168439,-0.85931283,0.34147355,-0.2771866,-1.7407986,0.8070531,0.90035367,0.13228996,-0.86878204,0.20149094,-0.093048476,0.020068536,0.15525267,-0.22024775,0.47531676,0.33564702,0.14210106,-0.83029693,0.47168133,0.00675969,-0.41150936,-0.2705318,0.12977113,1.280639,0.23916022,0.5410499,-0.38841105,0.18660541,1.859974,0.056357574,-0.90216756,0.8289073,0.4175066,-0.31581244,0.6090465,-0.28438982,-0.6382191,0.44291568,-0.16948442,0.45314887,-1.7088327,0.19912793,-0.8432532,-0.9376521,-1.0311533,-0.8939038,-0.51080906,-0.11071858,-1.6313435,-0.3800008,1.2500821,-0.81004626,0.53236634,-0.43306437,-0.406623,-0.73429674,1.0399612,-0.18857335,0.44668296,-1.4884592,0.41831216,-0.08163901,-0.07929346,-0.6598598,0.6663581,-0.592803,-0.8253591,-1.5108098,0.80514604,-0.08880895,0.24708362,-1.0159127,1.1231102,-0.5662522,-0.438723,0.37265608,-0.40629426,0.34443375,0.3837208,0.10529312,-0.3891126,-0.81220627,0.0013451278,1.4167167,0.5757774,-0.40104756,0.249424,-0.795402,-0.22836564,-0.5033925,-0.7438528,0.28805494,0.04840405,-0.7834317
mobley_7039935, c1ccc2c(c1)cccc2O,-7.67,-0.16000958,-0.0022845394,0.8400745,-0.67080754,0.8930335,0.35677126,-0.16662224,0.60187817,-0.38031027,-0.27127308,0.386311,-1.2053131,-0.10470873,1.534204,0.73113143,-0.60200334,-1.4233395,0.7592581,-0.8294584,-0.11093963,0.7012809,-0.23298745,0.7970532,0.6399805,-0.2556939,-0.92631036,-0.08553033,-1.3382725,0.97377557,-0.38674054,-1.1599793,-0.27260914,-0.7603528,-0.83237743,0.7818637,-0.8119876,0.34485555,-0.20283355,-1.5709856,0.73285353,0.8185367,0.16065204,-0.7234645,0.109440275,-0.22444007,-0.03055836,0.07121319,-0.102104284,0.5285265,0.45076472,0.09087001,-0.71451694,0.49728468,-0.045306675,-0.48692924,-0.3142712,0.09876371,1.1919285,0.2018961,0.40255252,-0.47449097,0.04698584,1.7677757,0.12399325,-0.95967525,0.85538465,0.5042189,-0.3116987,0.43598023,-0.30529872,-0.6705337,0.40741,-0.27005452,0.37863606,-1.6399505,0.101122215,-0.82490027,-0.7916064,-0.9501777,-0.98490494,-0.41210854,-0.12455107,-1.5975336,-0.43019176,1.1827205,-0.8468669,0.5634866,-0.40327796,-0.38576546,-0.7385411,0.916659,-0.2258894,0.435807,-1.4757004,0.3673041,-0.06470625,-0.19554034,-0.59315044,0.6346169,-0.54287386,-0.69604695,-1.4284903,0.83828735,-0.09088708,0.21294487,-0.91279364,0.8846601,-0.4941088,-0.46817598,0.33648688,-0.3457479,0.43104517,0.308353,0.10055337,-0.3308785,-0.76641166,-0.033766616,1.2525135,0.55495125,-0.51367205,0.14778078,-0.5884679,-0.22579761,-0.43035865,-0.6670275,0.15277873,0.1649223,-0.78075105
mobley_7047032, CC(C)(C)Cl,1.09,0.05524854,-0.8109087,0.6694361,-1.0635384,0.8978599,0.74404526,-0.02610094,0.08401799,-0.16267264,-0.80770874,-0.049252722,-0.7875623,0.24916315,0.93881875,0.62910855,-0.5998586,-1.79586,0.8957473,-0.060430385,0.29759258,0.22004445,0.37230268,0.37067074,0.05220777,-0.19590862,-0.55686784,0.42570537,-1.3548793,1.1365362,-0.11990164,-0.9615666,0.42142418,-0.8983787,-0.384844,1.0678877,-0.77986425,0.9754824,-0.18364204,-1.6201886,0.7117836,0.5178905,0.28227946,-0.6840998,0.22935736,-0.61696786,0.07374609,-0.73197925,0.03184298,0.24482536,0.69497615,-0.089196764,-0.32133028,1.1372324,-0.0054859156,-0.5872579,-0.16768123,0.122800075,1.3999655,0.09580159,-0.31947693,-0.6887704,-0.4822502,1.2334955,0.03842271,-0.8281865,0.5109025,1.0045516,-0.5174688,0.12844102,-0.61587465,-0.8052785,0.31025293,-0.9688395,0.29596886,-1.6864355,0.22176072,-1.3522875,-0.37030047,-0.4422614,-0.33357581,-0.07224451,-0.23089339,-1.4399599,-0.91025573,1.2245694,-0.51633316,1.0850066,-0.400244,-0.20540252,-0.86327606,0.8254568,-0.63980156,0.38366315,-0.8156761,0.15692952,0.24795808,-0.34822655,-0.5998987,0.7102361,-0.23468627,-0.55311984,-1.6268681,1.4964597,-0.27249938,-0.011342483,-0.66012394,0.7569066,-0.6109977,-0.45045045,0.43997073,-0.3524611,0.627518,-0.37300292,-0.029179838,-0.12798962,-0.8801454,-0.03421969,0.43272692,0.477508,-0.38222647,0.14557946,0.061905615,-0.6787549,-1.0391723,0.18528505,-0.6155666,0.45138797,-0.5722346
mobley_7066554, c1cc(ccc1O)Cl,-7.03,-0.19790664,-0.076585755,0.8736258,-0.73679507,0.72927636,0.22808178,-0.086221404,0.50653934,-0.34432027,-0.25906977,0.36079314,-1.0608476,-0.19788936,1.3300234,0.65052056,-0.5344794,-1.2407378,0.67974067,-0.5057738,0.017880114,0.5449248,-0.31863564,0.79651254,0.6645474,-0.2570957,-0.8609097,0.08811833,-1.2232391,0.8996537,-0.37748286,-1.1060687,-0.373169,-0.8607818,-0.7731502,0.649126,-0.7389882,0.45882824,-0.23737963,-1.5132034,0.5732717,0.700731,0.17644176,-0.6384488,0.046185136,-0.26055935,-0.04860613,0.098528974,-0.15060605,0.53992414,0.45036703,0.15120415,-0.4588772,0.50840205,-0.16268863,-0.36609057,-0.2242028,0.08660371,1.0619282,0.13109595,0.34639347,-0.5543674,0.015689502,1.6208951,0.11335568,-0.9902133,0.8245239,0.4495483,-0.29855806,0.3522785,-0.32438844,-0.58970183,0.30443174,-0.25906232,0.24809878,-1.3752126,0.18204093,-0.9179557,-0.6832601,-0.7240573,-1.0503994,-0.34439734,-0.076683305,-1.3779907,-0.5139708,1.0777643,-0.7441295,0.46484822,-0.48597354,-0.33687454,-0.8082082,0.75866306,-0.13715667,0.4272119,-1.3817515,0.32903126,0.06625641,-0.34872407,-0.37237164,0.683454,-0.5162432,-0.5306332,-1.3149835,0.7199547,0.033884827,0.14949653,-0.65151495,0.79977715,-0.48696825,-0.44122893,0.2940687,-0.3287643,0.48839954,0.12918934,0.08776747,-0.30624717,-0.66439784,-0.02503222,1.0753099,0.48703793,-0.47082093,0.11888635,-0.4205355,-0.22297631,-0.33792013,-0.69484526,0.059840266,0.20578352,-0.67411363
mobley_7099614, C=CCCl,-0.57,-0.004551331,-0.66737914,0.79278064,-0.9359793,0.787164,0.56998855,0.022595325,0.15800913,-0.15202929,-0.6638917,0.081663795,-0.86007935,0.048649907,0.980161,0.6006429,-0.5514845,-1.56766,0.859719,-0.049984284,0.29198426,0.2786578,0.096461296,0.49295834,0.22532977,-0.27925694,-0.60040015,0.4371567,-1.2944803,1.02937,-0.20807658,-0.99040234,0.08055586,-0.9000485,-0.50256705,0.85458523,-0.7617021,0.8970536,-0.25973177,-1.6668037,0.64168787,0.5559667,0.24568407,-0.71811956,0.20649703,-0.46350276,0.06393579,-0.45353857,-0.11088196,0.2942572,0.5620047,0.03378852,-0.29975414,0.9652744,-0.07281673,-0.4244673,-0.110924274,0.12621987,1.3019873,0.092255495,-0.09196492,-0.6417183,-0.28494424,1.3160884,0.011440396,-0.8502595,0.56028455,0.7818462,-0.45703873,0.2493454,-0.5376194,-0.6899548,0.27904308,-0.71959823,0.26385903,-1.5163187,0.31118238,-1.2978301,-0.48552424,-0.4514321,-0.49564198,-0.16847852,-0.15897629,-1.3352722,-0.8194415,1.1753681,-0.50158316,0.85733783,-0.48151717,-0.22758535,-0.88117707,0.8043821,-0.4435743,0.39719582,-0.92247856,0.21313296,0.2560445,-0.35410705,-0.47189125,0.7468699,-0.32422045,-0.5434097,-1.5399581,1.2174978,-0.1302519,0.019211927,-0.59042346,0.870237,-0.6192217,-0.41681945,0.4032086,-0.37460327,0.56772494,-0.28710228,-0.0025451614,-0.19694424,-0.8015789,-0.0062282383,0.60960364,0.4587993,-0.31547162,0.18593171,-0.10423179,-0.5615103,-0.8568239,-0.10181461,-0.40584707,0.33783647,-0.5470513
mobley_7106722, CCCC(C)C,2.51,0.08909625,-0.7946437,0.5731178,-1.097986,1.0499835,0.88442916,-0.11713605,0.12609014,-0.21659406,-0.86064494,-0.09344961,-0.8319109,0.40682802,1.0572774,0.6962296,-0.6656622,-2.004707,0.93354243,-0.29038358,0.1994938,0.29029363,0.557602,0.3247451,-0.023420295,-0.12940738,-0.59436053,0.282278,-1.444133,1.2326612,-0.08357884,-0.98289746,0.6567826,-0.84353244,-0.36527196,1.2600961,-0.82475346,0.914433,-0.10681254,-1.5896337,0.82989436,0.56700605,0.29183954,-0.68701684,0.25250202,-0.6844686,0.07279523,-0.87097454,0.15596643,0.23918776,0.778148,-0.19248208,-0.4828097,1.1923892,0.08728784,-0.75799257,-0.27002326,0.120068766,1.4991906,0.13791731,-0.39768168,-0.67301553,-0.57026887,1.2870404,0.07899958,-0.8181194,0.52816045,1.1477045,-0.545261,0.09296107,-0.6335138,-0.9151284,0.38638335,-1.0919116,0.37969247,-1.9186074,0.09688686,-1.2919482,-0.36500776,-0.58368444,-0.26412967,-0.05861951,-0.29522452,-1.6291664,-0.89275074,1.2966841,-0.612578,1.2437377,-0.30067733,-0.22838184,-0.80581313,0.90945303,-0.78315735,0.3820987,-0.8490909,0.15034135,0.15121785,-0.27024645,-0.7858463,0.65005064,-0.20898862,-0.63705754,-1.71222,1.6872578,-0.41383114,0.015422356,-0.8456705,0.7016591,-0.5883834,-0.492135,0.4713199,-0.33704582,0.6332205,-0.28988186,-0.029535618,-0.10436897,-0.96694964,-0.062182713,0.45409697,0.5280341,-0.4759493,0.11898339,0.059295285,-0.71724844,-1.1420064,0.3248685,-0.6588574,0.49733454,-0.6608341
mobley_7142697, CCCCCN,-4.09,0.22767895,-0.84827715,0.5241177,-1.1246399,0.977812,0.87971836,-0.0990751,0.14043185,-0.21177101,-0.80871165,-0.108710386,-0.7119093,0.45527583,0.94472075,0.72392696,-0.6909395,-1.8814412,0.8946791,-0.19453093,0.21877253,0.24733794,0.64401084,0.29050928,-0.04670611,-0.13908215,-0.4593912,0.2502431,-1.2986037,1.2017893,-0.10035718,-0.92999476,0.6483539,-0.74742144,-0.34597242,1.2531524,-0.65423995,0.87522376,-0.15843883,-1.4909732,0.78102666,0.4727721,0.2755756,-0.6398047,0.20622927,-0.7783298,0.07405847,-0.9448794,0.15399742,0.17995097,0.76282424,-0.16179694,-0.46290478,1.2366776,0.051240075,-0.79514265,-0.32444873,0.021286042,1.4430641,0.17181472,-0.48356128,-0.64438725,-0.5504831,1.1308883,0.09697268,-0.80012083,0.45136416,1.1472133,-0.40791902,0.048879646,-0.6773744,-0.944501,0.326545,-1.0751545,0.41488963,-1.7681262,0.08762923,-1.2756548,-0.37470502,-0.49595094,-0.28867447,-0.08504268,-0.20973337,-1.5415403,-0.97257584,1.1199574,-0.56461453,1.1750437,-0.3163108,-0.20392843,-0.7239697,0.8397806,-0.85235256,0.3757241,-0.752062,0.102297634,0.20413806,-0.26593876,-0.70535094,0.5945259,-0.16591123,-0.5582941,-1.6419178,1.5872592,-0.35279822,-0.0067798872,-0.78175336,0.6053847,-0.5429196,-0.42803147,0.4133986,-0.30947775,0.64094466,-0.32284442,-0.11363658,-0.08026326,-0.93525344,-0.038958613,0.29867795,0.4791834,-0.48387542,0.038733963,0.24627103,-0.7510323,-1.0870576,0.35480398,-0.5420081,0.51255834,-0.59073997
mobley_7150646, c1cc(ccc1Br)Br,-2.3,0.07574602,-0.12611243,0.94554734,-0.8780081,0.8449764,0.25667283,-0.046815455,0.40746728,-0.09171804,-0.12876065,0.30382192,-1.3443867,-0.19663696,1.4096669,0.5690277,-0.44143483,-0.78674555,0.65494424,-0.8582811,-0.14401595,0.43054613,-0.11455333,0.578831,0.5742927,-0.49619886,-0.7565401,-0.17912428,-1.3256432,0.65221196,-0.52522504,-0.9397939,-0.2832549,-0.5027559,-0.7986128,0.56577045,-0.6410647,0.16629304,-0.62267256,-1.4901837,0.9011114,0.81142354,0.18269627,-0.7405059,0.36447522,0.2504634,-0.0010483712,-0.12547201,-0.15834896,0.26138344,0.23365627,0.014513075,-0.9490867,0.23425066,0.14357571,-0.31294963,-0.41951808,0.20601058,1.0505344,0.1865079,0.58439344,-0.44119874,-0.16718799,1.7387987,-0.22871757,-0.9114923,0.60911393,0.20024116,-0.3622068,0.63297343,-0.20825239,-0.47548088,0.14515208,-0.13524689,0.28820795,-1.2121624,0.12543607,-0.57948405,-0.8347113,-0.74152946,-0.8482969,-0.79717094,-0.17317635,-1.4674338,-0.15615475,1.0420948,-0.5875134,0.38246766,-0.54032356,-0.24109678,-0.6447375,0.9386205,-0.18520987,0.42891058,-1.2209926,0.4376299,0.19555436,0.18690951,-0.61650616,0.58477765,-0.44263783,-0.7274451,-1.3414273,0.9033408,-0.2277333,0.097236075,-1.0389358,0.94549704,-0.45461178,-0.37442696,0.3793166,-0.32255894,0.1917454,0.056191444,0.04906768,-0.31322297,-0.7924269,-0.04687124,0.97902554,0.13942519,-0.2898433,-0.052095335,-0.6515247,-0.19820295,-0.24529402,-0.8811105,0.2134552,-0.12785488,-0.7274394
mobley_7157427, CCCCCCCCl,0.29,0.05886824,-0.7687244,0.6481421,-1.0515624,0.9512392,0.7764235,-0.062164478,0.12334058,-0.1883067,-0.80156183,-0.041575044,-0.8277261,0.28434607,1.0103301,0.6574449,-0.62283355,-1.8512462,0.9070078,-0.17795344,0.24509388,0.27045766,0.40421775,0.37542048,0.053395685,-0.18078089,-0.58664984,0.35356227,-1.3872659,1.1615278,-0.12165263,-0.97946566,0.46419004,-0.87015533,-0.4022718,1.1180906,-0.7990207,0.92521673,-0.16142163,-1.6151912,0.7569493,0.5524557,0.27867538,-0.6936091,0.23606564,-0.61615473,0.0709467,-0.73912543,0.06309371,0.25348973,0.70715076,-0.114209965,-0.40051472,1.1256372,0.027109683,-0.6381164,-0.20775153,0.12217794,1.4287317,0.116942436,-0.3068636,-0.66950345,-0.48184893,1.2808236,0.053258274,-0.8281163,0.5315005,1.0269526,-0.5177811,0.13831595,-0.6067048,-0.8355155,0.34264567,-0.9745335,0.33211198,-1.7676281,0.17760363,-1.3080204,-0.39459178,-0.5182004,-0.3353932,-0.08772982,-0.24757259,-1.5140976,-0.87980115,1.2506429,-0.5630848,1.1143701,-0.36737773,-0.22259979,-0.8374983,0.86433285,-0.66852516,0.38602418,-0.85818523,0.1666879,0.19938347,-0.30892193,-0.66686094,0.6874359,-0.24229987,-0.59463364,-1.6509943,1.5305109,-0.31284043,0.009795427,-0.74056643,0.75468993,-0.6011297,-0.46430293,0.44769573,-0.349617,0.6164548,-0.30946743,-0.023112094,-0.13185516,-0.9069886,-0.042237185,0.48540413,0.49947688,-0.41545242,0.14117722,0.021537516,-0.6713115,-1.0500127,0.19070515,-0.5889146,0.44870016,-0.6125478
mobley_7176248, CCCN(CCC)c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],-3.25,0.12627852,-0.28835395,0.7575811,-0.8234115,0.43235824,0.26883584,-0.2906856,0.5157668,-0.35306305,-0.25006452,0.19157206,-0.77007544,0.2118346,1.0936834,0.622096,-0.6248034,-1.2630087,0.5856238,-0.42949638,-0.23133175,0.58113414,0.009770582,0.76057345,0.45564857,-0.21958232,-0.7510248,-0.105613366,-1.0051357,0.8368092,-0.33588582,-0.9217543,0.11598422,-0.58370733,-0.5675603,0.86749035,-0.48367172,0.20978211,-0.19414872,-1.0602655,0.54923457,0.44224876,0.18593493,-0.2546794,-0.16456805,-0.691863,-0.15835778,-0.37382612,0.08025654,0.43592966,0.47339517,-0.028179077,-0.50341,0.64822525,-0.075571805,-0.6720333,-0.42190218,-0.15857004,1.0720491,0.053892575,-0.20541051,-0.4966126,-0.09195828,1.1051356,0.28272325,-1.0637263,0.6119022,0.6922376,-0.12965916,0.099457964,-0.54939497,-0.8424712,0.23054421,-0.51518536,0.35282728,-1.2868856,0.029584566,-0.7783977,-0.59089583,-0.55470043,-0.8013405,-0.23809639,-0.17921773,-1.311174,-0.56805396,0.8870785,-0.7414543,0.48071772,-0.36848688,-0.24151959,-0.6128645,0.633286,-0.50930965,0.29689217,-1.1829758,0.13258253,0.09908119,-0.4027293,-0.19541897,0.43200785,-0.21450306,-0.33514532,-1.2617397,0.7735221,0.11504263,0.073282525,-0.593232,0.31917945,-0.38084233,-0.3029939,0.12440012,-0.25893933,0.5738332,0.052999914,-0.22217435,-0.18887089,-0.6072806,0.07944882,0.54938143,0.3909701,-0.6068382,-0.12752888,0.10912777,-0.38968417,-0.34125015,-0.33040988,0.037450053,0.41041017,-0.5870827
mobley_7176290, c1cc(cc(c1)O)[N+](=O)[O-],-9.62,-0.1555845,0.18944333,0.62881625,-0.90060174,0.6983455,0.10684392,-0.25818267,0.7020901,-0.5846274,-0.024250539,0.34461418,-0.85136515,-0.025730371,1.3511894,0.75064176,-0.60749984,-1.0796812,0.41503173,-0.7112495,-0.1839516,0.5439292,-0.11718556,0.83358157,0.78460175,-0.025734337,-0.85840756,-0.27989098,-0.9963694,0.9001127,-0.3837828,-1.066389,-0.18772338,-0.7755043,-0.7438751,0.8017348,-0.4732514,0.14288314,-0.10814391,-1.0132209,0.45674604,0.56420714,0.17441568,-0.30809423,-0.22131673,-0.5442384,-0.18560109,0.03204813,0.11997811,0.6691525,0.6287426,0.08076145,-0.46323517,0.42157856,-0.25949037,-0.64733124,-0.50582415,-0.11044248,0.810737,0.16907988,0.17103335,-0.5988934,-0.105181426,1.4735972,0.32974604,-1.1216295,0.9171621,0.54021746,-0.06142823,0.041275974,-0.32082427,-0.7200335,0.24816091,-0.26997533,0.2353237,-1.1972392,-0.1561524,-0.62618285,-0.5566493,-0.7386614,-1.4486167,-0.2968932,-0.0028975129,-1.3924868,-0.52706176,0.75709593,-0.9449669,0.36275324,-0.3770587,-0.34671745,-0.62656426,0.52000964,-0.25013906,0.41551563,-1.4976016,0.23928839,-0.016010024,-0.46165916,-0.2688308,0.48001474,-0.456879,-0.28737342,-1.0520767,0.5553513,0.0723735,0.15464376,-0.5911662,0.21405007,-0.22827119,-0.45436555,0.1339881,-0.16085066,0.60180134,0.24576406,0.018823493,-0.21768783,-0.5543464,-0.08472501,0.86767846,0.44824097,-0.81791186,-0.20163932,-0.013543355,-0.123362474,0.02405262,-0.7157548,0.18937773,0.38370016,-0.71907544
mobley_718988, CCCCCCCN,-3.79,0.18851572,-0.8134357,0.5459338,-1.1026303,0.9913629,0.86701554,-0.103680275,0.1510104,-0.21570973,-0.80470085,-0.0897316,-0.7546997,0.42738762,0.9871646,0.7185502,-0.6831714,-1.8948718,0.9018419,-0.2344276,0.20549016,0.27170777,0.5983755,0.3126612,-0.022238204,-0.14344215,-0.5010519,0.24810629,-1.3319736,1.2014565,-0.1061218,-0.94855,0.62012047,-0.76634085,-0.36599064,1.23948,-0.6961391,0.8684562,-0.15085909,-1.5189198,0.79210985,0.50480056,0.27497405,-0.65626794,0.21589442,-0.7391042,0.072266534,-0.89816636,0.14384747,0.20083496,0.7540079,-0.15971436,-0.47749332,1.2056991,0.057617806,-0.7764435,-0.31140092,0.04526785,1.4503636,0.16653802,-0.43644488,-0.6432221,-0.5338611,1.184542,0.09201983,-0.8068134,0.47828674,1.1267139,-0.43440247,0.07403099,-0.6569903,-0.92963296,0.34250242,-1.0531312,0.40851638,-1.7983184,0.09273787,-1.266896,-0.38854656,-0.52964133,-0.30056545,-0.09146882,-0.22504167,-1.5626321,-0.93894035,1.161056,-0.58170134,1.1714444,-0.31629673,-0.21482983,-0.7415929,0.86018676,-0.81895757,0.37907764,-0.79340166,0.12139444,0.18486242,-0.261581,-0.72111243,0.60831225,-0.18708691,-0.58251405,-1.6531032,1.5863521,-0.35826904,0.005089674,-0.8019001,0.6403904,-0.55320597,-0.44190818,0.4245139,-0.31804937,0.6309368,-0.295914,-0.08964542,-0.09408844,-0.9384915,-0.042738665,0.3631584,0.4922555,-0.47985825,0.061676897,0.17726427,-0.7291205,-1.0822139,0.31744373,-0.54331553,0.49622887,-0.61102414
mobley_7200804, c1ccc(c(c1)O)F,-5.29,-0.09113766,-0.08900061,0.93120474,-0.6322753,0.52729446,0.2135517,-0.299217,0.58656186,-0.34453166,-0.23290971,0.3335981,-1.0864034,0.014989128,1.3819166,0.5939345,-0.57960594,-1.3536359,0.6773829,-0.6967783,-0.30801365,0.7681581,-0.30591148,0.90209717,0.6021633,-0.29811943,-1.0004472,-0.10633968,-1.2334721,0.829394,-0.38962406,-1.0480065,-0.117140405,-0.6689953,-0.7232729,0.7566497,-0.7616212,0.17124337,-0.18292849,-1.3120433,0.6530503,0.67463875,0.16965722,-0.42436054,-0.060479973,-0.39343783,-0.14420818,-0.056152657,-0.0362739,0.53540456,0.3669595,0.006939008,-0.6460352,0.4525353,-0.01076015,-0.5240309,-0.3211319,0.0025060487,1.1613668,0.039149173,0.14191028,-0.44972742,0.07157709,1.4724673,0.21978155,-1.0758338,0.76068807,0.53066343,-0.2946716,0.33304578,-0.4177071,-0.7382742,0.3445919,-0.33902982,0.34976292,-1.50589,0.10767027,-0.73738533,-0.7420188,-0.7959419,-0.82467115,-0.32190445,-0.26709378,-1.4560723,-0.34263617,1.1705269,-0.826081,0.44900304,-0.38191393,-0.3167241,-0.7186562,0.81664175,-0.29224637,0.32212523,-1.4361166,0.27170578,-0.024795653,-0.3209985,-0.32485273,0.5313041,-0.3648874,-0.54421705,-1.3714812,0.7585051,0.08028817,0.16044976,-0.7648758,0.6453442,-0.47879776,-0.37355363,0.21045446,-0.34011286,0.47287095,0.24863687,-0.074782,-0.29928556,-0.65047526,0.07305587,1.0147874,0.48036277,-0.528071,0.060722325,-0.40547425,-0.26118442,-0.35214978,-0.58729255,0.08825059,0.25758865,-0.7109894
mobley_7203421, CCCCCC(=O)N,-9.31,0.1261415,-0.63627774,0.5368711,-1.0980443,0.9302089,0.7238957,-0.13928787,0.24406515,-0.29579407,-0.6628666,-0.028742926,-0.73640233,0.36532375,1.0287504,0.7233701,-0.67043674,-1.7421615,0.7909407,-0.29925796,0.13699934,0.29687604,0.49845713,0.3975969,0.117461525,-0.09730087,-0.5574298,0.14860007,-1.2528327,1.1502228,-0.14574897,-0.95924205,0.51065826,-0.7775922,-0.413246,1.1772085,-0.63627696,0.73917925,-0.12872444,-1.3844144,0.7128534,0.49082524,0.26300985,-0.55813706,0.114635214,-0.740828,0.014988132,-0.7580384,0.16728656,0.2926017,0.7581223,-0.12765977,-0.4466759,1.0759523,-0.0125101125,-0.77346337,-0.3589658,0.0050583566,1.3136628,0.16011116,-0.36666372,-0.6540438,-0.4900014,1.2051748,0.1508105,-0.8748187,0.5576096,1.0436759,-0.3600758,0.025153926,-0.60507834,-0.90190715,0.3142132,-0.9377816,0.3624338,-1.6678387,0.025327614,-1.1487417,-0.384405,-0.54259676,-0.52567357,-0.10595638,-0.1843932,-1.5198382,-0.8825559,1.0642245,-0.65172523,1.0323977,-0.32087645,-0.23182175,-0.7177755,0.7673924,-0.73129505,0.38259196,-0.9091539,0.12752812,0.156367,-0.32392025,-0.62125266,0.57516116,-0.22052474,-0.49574217,-1.523922,1.4068576,-0.27946314,0.022200258,-0.73698366,0.5038808,-0.47645965,-0.4474689,0.36159354,-0.27458674,0.6465773,-0.21996614,-0.07630254,-0.10085769,-0.8582616,-0.05710072,0.4048957,0.4768955,-0.5663459,-0.013067354,0.20261395,-0.623613,-0.8670063,0.15502971,-0.43946442,0.5046115,-0.6255539
mobley_7227357, CCC(CC)O,-4.35,0.018830469,-0.6753228,0.5266851,-1.1566565,1.0073738,0.7789651,-0.16054115,0.17069751,-0.29863465,-0.7762485,-0.086940065,-0.76942855,0.39760432,1.0570835,0.6915984,-0.65400416,-1.9182572,0.8202208,-0.30807024,0.15431991,0.26520255,0.5357082,0.368458,0.060636204,-0.044614978,-0.64225304,0.21471943,-1.3832142,1.2120808,-0.08400367,-0.97859246,0.66329217,-0.89109296,-0.35613373,1.2559394,-0.7794297,0.8412339,-0.05115664,-1.4306407,0.7485121,0.5253074,0.30039975,-0.55797976,0.14850262,-0.7439173,0.0122910505,-0.8221819,0.23026562,0.32699192,0.8403718,-0.20172954,-0.40715662,1.1228497,0.021539174,-0.7911783,-0.31626076,0.08863866,1.3762686,0.112148315,-0.41809535,-0.7257444,-0.6162339,1.2664852,0.14735906,-0.8900832,0.5964048,1.141397,-0.5101756,-0.020571483,-0.60880625,-0.9121361,0.3564797,-1.0744758,0.3108822,-1.817791,0.007135208,-1.2124562,-0.28757492,-0.5581653,-0.4445678,-0.015023132,-0.2851041,-1.5937696,-0.8770282,1.219336,-0.67790234,1.1812725,-0.28697446,-0.23024787,-0.80071104,0.7967869,-0.74288005,0.37927207,-0.9212908,0.13240395,0.13789158,-0.3673663,-0.69855034,0.6187311,-0.20771186,-0.5257913,-1.5983406,1.6040488,-0.372476,0.010426587,-0.7596326,0.5064305,-0.5092668,-0.51606774,0.41992164,-0.28241396,0.68595004,-0.2791829,-0.016473396,-0.08105178,-0.8978774,-0.0907332,0.40974966,0.5124479,-0.5847948,0.029170685,0.16320714,-0.6490338,-0.97934914,0.26276734,-0.6747752,0.56017524,-0.6744311
