id,smiles,dG,dimenet_0,dimenet_1,dimenet_2,dimenet_3,dimenet_4,dimenet_5,dimenet_6,dimenet_7,dimenet_8,dimenet_9,dimenet_10,dimenet_11,dimenet_12,dimenet_13,dimenet_14,dimenet_15,dimenet_16,dimenet_17,dimenet_18,dimenet_19,dimenet_20,dimenet_21,dimenet_22,dimenet_23,dimenet_24,dimenet_25,dimenet_26,dimenet_27,dimenet_28,dimenet_29,dimenet_30,dimenet_31,dimenet_32,dimenet_33,dimenet_34,dimenet_35,dimenet_36,dimenet_37,dimenet_38,dimenet_39,dimenet_40,dimenet_41,dimenet_42,dimenet_43,dimenet_44,dimenet_45,dimenet_46,dimenet_47,dimenet_48,dimenet_49,dimenet_50,dimenet_51,dimenet_52,dimenet_53,dimenet_54,dimenet_55,dimenet_56,dimenet_57,dimenet_58,dimenet_59,dimenet_60,dimenet_61,dimenet_62,dimenet_63,dimenet_64,dimenet_65,dimenet_66,dimenet_67,dimenet_68,dimenet_69,dimenet_70,dimenet_71,dimenet_72,dimenet_73,dimenet_74,dimenet_75,dimenet_76,dimenet_77,dimenet_78,dimenet_79,dimenet_80,dimenet_81,dimenet_82,dimenet_83,dimenet_84,dimenet_85,dimenet_86,dimenet_87,dimenet_88,dimenet_89,dimenet_90,dimenet_91,dimenet_92,dimenet_93,dimenet_94,dimenet_95,dimenet_96,dimenet_97,dimenet_98,dimenet_99,dimenet_100,dimenet_101,dimenet_102,dimenet_103,dimenet_104,dimenet_105,dimenet_106,dimenet_107,dimenet_108,dimenet_109,dimenet_110,dimenet_111,dimenet_112,dimenet_113,dimenet_114,dimenet_115,dimenet_116,dimenet_117,dimenet_118,dimenet_119,dimenet_120,dimenet_121,dimenet_122,dimenet_123,dimenet_124,dimenet_125,dimenet_126,dimenet_127
mobley_8789465, c1ccc(c(c1)O)I,-6.2,0.5002021,0.01794798,-0.12530114,-0.008691203,0.14113738,0.00050428393,0.0681035,0.028707491,0.3162208,-0.14177759,0.18100473,0.39358532,0.44966152,0.03527803,-0.09375266,-0.023009952,0.036178805,-0.06943547,-0.19817783,-0.116878584,-0.03903908,0.03615175,-0.024109231,0.04630756,-0.11368327,0.08009216,-0.08974487,-0.07329852,-0.084803596,-0.09496812,-0.13226233,-0.09877513,0.25777367,-0.03633107,-0.11787862,0.14553536,0.03761139,-0.049015146,0.26791698,-0.18582831,-0.028976884,0.030541334,0.16904774,-0.10043165,-0.040914536,-0.059985932,-0.14119346,-0.100389406,0.08135588,-0.15170254,-0.1678473,-0.124288075,-0.10896946,-0.0031208035,0.09225623,-0.15216616,-0.117000155,-0.010604996,0.053784367,-0.13640969,-0.12460153,0.06609411,0.094436325,0.12339285,0.15099198,-0.075313136,-0.06399037,0.23651086,-0.024219254,0.059101403,0.051765893,0.17373583,-0.03568489,-0.10535237,0.45671904,0.07061382,-0.1619448,-0.039260387,0.08960403,-0.09332897,-0.05158349,-0.07466962,-0.1668732,-0.099008456,0.124539934,-0.111131996,0.080831125,-0.032334585,-0.0633434,0.063976094,0.031441115,-0.07230931,0.0018920383,0.043813355,0.053774443,0.10932834,-0.01477078,-0.099880934,0.057991955,0.029645387,0.1335586,0.01938553,0.22434893,-0.06254795,0.037047997,-0.051775362,-0.020430675,0.0398362,-0.062828675,0.0070039663,0.0826734,-0.19333662,0.07937524,-0.0041274372,0.086616226,0.0025402457,0.08676483,-0.08665498,0.061075,-0.123308815,-0.18534207,-0.018346576,0.26347163,0.0922317,-0.09383234,0.023548098,0.16148612,-0.10251332
mobley_8789864, COC(CC#N)(OC)OC,-6.4,0.19771694,0.10661266,-0.11004702,-0.062353503,0.10252403,-0.026435452,0.1608249,0.14310166,0.4004365,-0.10627848,0.0970969,0.26031613,0.19773313,0.085655116,-0.052803334,0.020642813,0.10244926,-0.10138119,-0.15326309,-0.018644556,-0.11901258,-0.0074893734,0.17266236,-0.04068951,-0.07072619,-0.017594425,-0.12937427,-0.023357198,-0.0024757094,-0.14229178,-0.12501824,-0.059443083,0.09412204,-0.035134226,-0.062490042,0.14928736,-0.020282036,-0.06410886,0.09990622,-0.11416157,-0.06351586,-0.020957405,0.047553122,-0.06724161,-0.040888816,-0.021132106,-0.10383186,-0.101970516,-0.036218967,-0.076378405,-0.16156831,-0.12995169,-0.14322335,-0.0031645575,-0.08975116,-0.04464856,-0.09405915,-0.10493694,0.07020048,-0.11522042,-0.078216866,-0.02329491,0.047872424,0.0805817,-0.008268704,0.0050487085,-0.06530069,-0.021894064,-0.046567224,0.17708595,0.108628884,0.09563034,-0.021777155,-0.046520114,0.20275176,-0.064682096,-0.14848046,0.01606721,-0.035902876,0.0038323097,-0.028915389,-0.05455889,-0.11141727,-0.029424934,0.037863813,-0.088743515,0.0881857,-0.06301074,-0.009548543,-0.092915215,-0.049109664,0.029043408,-0.018248575,0.0064115277,0.10360007,-0.025268098,-0.11041899,-0.0077076796,-0.050063923,-0.094707675,-0.022292003,-0.06283025,0.08448829,-0.101877235,-0.06593648,-0.10843999,0.08791373,0.116871156,-0.00270609,0.07775378,0.0057624304,-0.13586505,-0.08705717,-0.0678642,0.07146014,-0.021079924,-0.03465183,-0.0645167,-0.034685917,-0.12879997,-0.1387238,0.021702701,0.012291072,-0.027173037,-0.112022966,-0.0706452,-0.045153182,-0.19728118
mobley_8798016, c1cnccc1C=O,-7.0,0.46313113,0.052464303,-0.11822354,0.012260582,0.18094712,-0.0050289263,0.09055385,0.044627648,0.27251956,-0.14636621,0.2403467,0.385378,0.4922499,0.012282709,-0.08428948,-0.026466986,0.023045879,-0.056915022,-0.17451784,-0.12505792,-0.039566617,-0.01114282,0.015857799,0.08089591,-0.1051339,0.042545244,-0.10910773,-0.10358744,-0.09903172,-0.096475594,-0.16939563,-0.04220483,0.2697945,-0.06164259,-0.12220771,0.095686205,-0.04765473,-0.020878438,0.2540442,-0.1585758,-0.05785569,0.078520246,0.1390571,-0.10377644,0.008301506,-0.060614225,-0.11576228,-0.10041872,0.09949573,-0.13263771,-0.1811612,-0.15624815,-0.12384086,-0.05931383,0.019252947,-0.1286895,-0.15125316,-0.0028417318,0.10023206,-0.113898806,-0.11987446,0.020492135,0.12386274,0.1319069,0.1166898,-0.027410625,-0.06683688,0.14310715,-0.026348762,0.06393048,0.037407007,0.19313055,-0.07909514,-0.122781165,0.50251776,0.03205034,-0.15638016,-0.07882304,0.06883749,-0.07454319,-0.027897116,-0.0674071,-0.15910587,-0.10631532,0.10799973,-0.09319619,0.036054816,-0.10483455,-0.07748577,-0.02662607,0.041521855,-0.037976705,0.014692631,0.03361521,0.09269445,0.07865357,-0.055095475,-0.04914592,0.07557964,-0.0484245,0.16604131,-0.010908076,0.19192022,-0.07260602,0.03708892,-0.03807417,-0.00518863,0.07842983,-0.013131058,-0.015573619,0.08313747,-0.17243391,0.047639463,0.010779434,0.13535567,0.05515075,0.043967403,-0.092449315,0.0783735,-0.12637065,-0.12948707,0.007737765,0.17429845,0.027697096,-0.042828653,-0.056350373,0.091111414,-0.13377762
mobley_8809190, CCCCc1ccccc1,-0.4,0.39767256,0.103187166,-0.14822611,-0.043460425,0.060815606,-0.11222589,0.1651359,0.008321829,0.42192975,-0.15377395,0.0977633,0.3871027,0.28653395,-0.011472574,-0.05557574,0.044119865,-0.060413852,-0.08625498,-0.22509836,-0.05399418,-0.112024724,0.0023430132,0.07632551,-0.026788807,-0.12475056,-0.10848441,-0.19680242,-0.13942349,-0.11343933,-0.1780277,-0.15295173,-0.14546598,0.20282756,-0.08692992,-0.06572617,0.17540981,-0.09319057,-0.17577694,0.120635904,-0.13536362,-0.18708117,-0.061452914,0.15666234,-0.07525093,-0.061714172,-0.045764882,-0.14328277,-0.20211773,-0.015178461,-0.113851815,-0.16807793,-0.18201579,-0.19525851,0.0004917632,-0.032677684,-0.1453204,-0.08298353,-0.039011303,0.06753098,-0.15361045,-0.2367379,-0.0756051,-0.03433002,0.0752563,0.044148598,-0.13255762,-0.041286923,0.12052068,-0.10679933,0.19776176,0.033577047,0.06735229,0.011518624,-0.20173578,0.23730545,0.06182598,-0.14976369,0.031800903,-0.060653936,-0.13929875,-0.0873647,-0.13212699,-0.12225834,-0.12618308,-0.01654274,-0.14952528,0.033230465,-0.18506865,-0.07260074,-0.109263174,-0.02519852,-0.1423694,0.08789444,-0.059063405,0.10786986,-0.037099555,-0.15247779,-0.18301074,-0.03984245,-0.10719868,0.014478718,-0.12371578,0.16004385,-0.08312111,-0.034439467,-0.06666108,0.13563332,0.12051498,-0.0785049,0.069281235,-0.044546764,-0.17650503,-0.04654601,-0.090396814,0.042199668,-0.062275186,-0.058972474,-0.05223074,-0.07074449,-0.16803743,-0.23339514,-0.1053795,0.028818702,-0.08697348,-0.12131914,-0.15175663,0.014542878,-0.16342142
mobley_8809274, c1ccc(cc1)C(F)(F)F,-0.25,0.37227127,0.2554633,-0.16317894,0.12298463,0.13425519,0.09056089,0.048014205,-0.0029625893,0.18925896,-0.14037567,0.21909665,0.35729533,0.5049744,-0.08260056,-0.062282983,0.090320274,0.04113329,-0.089191675,-0.18350016,-0.080765255,-0.0041897874,0.05823251,0.06966327,0.04462284,-0.13623667,0.018165378,-0.05921214,-0.17072724,-0.118273236,-0.08267757,-0.20006657,0.053034708,0.25525224,-0.10579915,-0.07025762,0.11323343,-0.10190149,-0.09299779,0.3495695,-0.14567684,-0.024572415,0.12799378,0.11071884,-0.06976039,0.13040529,-0.010782995,-0.17175128,-0.08723262,0.27821165,-0.03550176,-0.14169559,-0.059250765,-0.17108515,0.08834328,0.056152932,-0.18437605,-0.047730066,0.120527975,0.05269328,-0.16126855,-0.14441599,0.15636763,0.20581152,0.26913884,0.05636912,-0.050625287,-0.032824386,0.24083488,-0.10747826,0.07478359,0.1523426,0.30246687,-0.08127102,-0.2029282,0.5230756,0.1520545,-0.082732275,0.033764493,0.03547317,-0.077814035,-0.001660961,-0.14092192,-0.12512866,-0.17116101,0.1674779,-0.034602366,0.052854538,-0.10631735,-0.065955564,-0.01528883,0.014448103,-0.14727503,0.08614658,0.13189837,0.0811151,0.2107637,0.07057536,-0.14146903,0.20760952,-0.061211668,0.17208593,0.01695613,0.18506572,0.18180928,0.15533307,-0.057468727,-0.031457327,0.032378897,-0.07914793,0.051358905,0.2805117,-0.06553548,0.18788362,0.10536759,0.05510557,0.05913166,-0.041206975,-0.08008275,0.09290854,-0.13306946,-0.116351634,0.036253657,0.37983635,-0.028983148,-0.09714616,-0.13685411,0.21659759,-0.088474624
mobley_8823527, c1cc(c(cc1Cl)c2cc(c(c(c2)Cl)Cl)Cl)Cl,-3.61,0.71659684,0.013291806,0.03522351,0.29003677,0.3787986,-0.017068015,0.020156065,-0.12757355,0.11011916,-0.108728506,0.23971651,0.79136014,0.8927262,0.022656765,-0.107432336,0.23641214,-0.12823151,0.00584431,-0.21478191,-0.17605361,0.0096828025,-0.08288192,-0.12360669,0.19607621,-0.12060289,0.14013755,-0.150855,-0.16313697,-0.112581566,-0.11340813,-0.02573976,-0.0752548,0.40582255,-0.04752505,-0.15215743,0.07852443,0.20279045,-0.114509694,0.32497266,-0.16575642,0.16829479,0.029722847,0.33128512,-0.093080565,-0.095951505,-0.07387717,-0.09300471,-0.010133625,0.21350685,-0.047113206,-0.16452605,-0.18597813,-0.14657645,0.10498822,0.2690252,-0.17837146,-0.1495334,0.18206434,0.29016897,0.07395666,-0.16386019,0.3378985,0.29128888,0.06075939,0.10103464,-0.047915217,-0.14168654,0.3116799,0.14467661,0.20476963,-0.00797975,0.34851336,-0.15323824,-0.15768231,1.2659119,0.117085956,0.19834174,-0.105160885,0.01898321,-0.11846215,-0.08313301,-0.04994816,0.08491447,-0.070614465,0.31439382,-0.0022178793,-0.11413078,0.21074758,-0.12898685,0.250689,0.121530935,-0.13013345,0.13999826,-0.033526085,0.5519727,0.22741435,0.22271691,-0.10613494,0.14384244,0.11711407,0.44339278,0.041881386,0.4561898,-0.021911426,0.337652,0.0023493415,0.0017184005,-0.022110416,-0.011997264,-0.09553028,0.28639874,-0.2171546,0.19921021,0.14776431,0.24938928,0.12209711,0.3264852,0.018490722,0.07614907,-0.1534948,-0.21922134,-0.094068386,0.24517965,-0.0006928342,0.14614977,0.052288685,0.41080812,-0.051649574
mobley_8827942, c1ccc2c(c1)Oc3c(cc(c(c3O2)Cl)Cl)Cl,-4.05,0.6237856,0.02341742,0.019028755,0.26332474,0.33674988,0.09140048,0.04651138,-0.03112887,0.14448456,-0.072640754,0.30420864,0.59987247,0.8540398,0.00862794,-0.11398952,0.12684557,-0.035924274,-0.024721948,-0.18709384,-0.17622036,0.03699461,-0.042696033,-0.11162967,0.24827448,-0.10890493,0.17871022,-0.109039836,-0.12860046,-0.100110084,-0.04414967,-0.088798754,-0.0660176,0.37913227,-0.067575455,-0.1684771,0.09633797,0.1405769,-0.014277187,0.42005873,-0.19245432,0.18819475,0.10758324,0.25675237,-0.10795203,-0.042051587,-0.06734916,-0.12964691,0.004198389,0.22534882,-0.09649162,-0.16916694,-0.17814882,-0.08137101,0.009220036,0.21134335,-0.14826833,-0.1641195,0.13686398,0.21180163,0.0010140782,-0.0479248,0.30206153,0.33397454,0.14272553,0.12038552,-0.010598318,-0.130071,0.29072228,0.18686715,0.09169459,0.05001469,0.3969987,-0.15238443,-0.039863504,1.1573151,0.09423711,0.06872189,-0.1400391,0.06560604,0.01858504,-0.039414044,-0.0054190885,-0.018500157,-0.061586358,0.35347542,0.030774225,-0.04564099,0.21147294,-0.093953826,0.2283227,0.14771599,-0.08682586,0.054402366,0.036542907,0.36964425,0.26414934,0.18223761,-0.008932922,0.16760379,0.08202996,0.4232978,0.13673128,0.385326,-0.037078273,0.26177788,-0.045598164,-0.049083687,-0.06133288,0.021113353,-0.09535818,0.36259934,-0.21912022,0.23425053,0.17116907,0.23531455,0.17961913,0.2808866,-0.028483968,0.1409188,-0.11059708,-0.16310023,-0.007696162,0.34253833,0.07401827,0.13715404,0.13054802,0.36090538,-0.09428405
mobley_8861672, Cc1ccnc(c1)C,-4.86,0.43767816,0.09108457,-0.13966575,-0.03984919,0.108423255,-0.097117975,0.11290381,0.016693428,0.36774674,-0.15438248,0.16160102,0.36933842,0.33356318,0.0004165155,-0.06510658,0.01119767,-0.017449025,-0.068234704,-0.2005315,-0.0935542,-0.09102427,-0.004452815,0.050727926,-0.008445902,-0.113367975,-0.052126933,-0.14416336,-0.10806694,-0.08796009,-0.15416788,-0.16133253,-0.08395082,0.24329084,-0.073189676,-0.09111647,0.11387313,-0.07694249,-0.098467536,0.1508245,-0.14499414,-0.14788714,-0.008765084,0.15061356,-0.0726677,-0.018607482,-0.049259543,-0.12190539,-0.1644423,0.012638197,-0.11956345,-0.18146694,-0.17132312,-0.17673284,-0.019500012,-0.01570983,-0.14750281,-0.10157169,-0.029261027,0.11944483,-0.11173053,-0.20431134,-0.05842808,-0.000835033,0.09088612,0.09607583,-0.072765656,-0.033314914,0.10038743,-0.10483815,0.15362845,0.025338158,0.10017243,-0.039838225,-0.20411211,0.27472985,0.033516124,-0.16120663,-0.015088937,-0.023677973,-0.1219621,-0.061348446,-0.105640456,-0.15871969,-0.12473801,0.020982945,-0.1433475,0.051254686,-0.18149826,-0.07417164,-0.09721142,-0.022604689,-0.089204945,0.07586311,-0.027482724,0.09925731,-0.031542417,-0.11656612,-0.15333459,0.009746827,-0.06378723,0.07576884,-0.10050015,0.1747998,-0.06525254,-0.015557299,-0.043982264,0.08241443,0.09397992,-0.053466313,0.02126114,-0.03064336,-0.17404087,-0.032639243,-0.070060596,0.08962768,-0.03218944,-0.04486524,-0.0787755,-0.029854214,-0.14316641,-0.19963086,-0.08404421,0.038387477,-0.04909733,-0.09887362,-0.14057189,0.02550523,-0.14013088
mobley_8882696, C1CCOC1,-3.47,0.19006895,0.10720471,-0.13702056,-0.097904995,0.029392343,-0.107121,0.18340032,0.0765763,0.4298821,-0.12631868,-0.0012224907,0.27402344,0.12651636,0.048371408,-0.025858454,0.044501457,0.033054534,-0.112247616,-0.21132788,0.0011764908,-0.14536984,0.020607945,0.19243309,-0.11179556,-0.09794835,-0.10023129,-0.17813155,-0.10265234,-0.04621884,-0.1819246,-0.13803972,-0.12663151,0.065197065,-0.074442536,-0.024539322,0.17260629,-0.0709646,-0.17435616,0.008021562,-0.107792966,-0.14609276,-0.08970552,0.06756089,-0.0659157,-0.0972964,0.010335889,-0.11797055,-0.17975947,-0.06811446,-0.074903205,-0.15903075,-0.1571261,-0.1853448,-0.0016977134,-0.10262924,-0.07050019,-0.057932816,-0.11309873,0.047162853,-0.15077789,-0.17067944,-0.09185261,-0.06692369,0.061856307,-0.05560177,-0.10520052,-0.04147226,-0.040612854,-0.1364149,0.20573273,0.094661996,-0.016246397,0.024641413,-0.108523056,0.07349031,-0.036512356,-0.1468528,0.094717816,-0.07744535,-0.09555106,-0.08182253,-0.1030022,-0.08257847,-0.06493944,-0.051597897,-0.1519018,0.09141902,-0.14644581,-0.026671408,-0.14478216,-0.07461187,-0.07703425,0.035611108,-0.028227808,0.10816109,-0.08324834,-0.16458869,-0.12068585,-0.07712856,-0.13823842,-0.0782745,-0.13133039,0.09276126,-0.095270075,-0.07398873,-0.116180845,0.18172885,0.11397175,-0.045729075,0.11642778,-0.057397142,-0.15432549,-0.0968552,-0.13118446,0.04220388,-0.108737126,-0.08417351,-0.036036525,-0.10482616,-0.15998651,-0.1971497,-0.049406514,-0.05485884,-0.08552038,-0.14880691,-0.14666937,-0.10753973,-0.19054464
mobley_8883511, Cc1ccccc1C=O,-3.93,0.48320597,0.07331244,-0.12983635,-0.0056654643,0.13138315,-0.046463363,0.119641826,0.043449096,0.342616,-0.15709358,0.20081912,0.41513708,0.43885416,-0.013885219,-0.086132415,0.019937579,-0.016021952,-0.071613654,-0.20344669,-0.115857214,-0.061314154,0.0021195626,-0.008246917,0.044760294,-0.109921806,-0.034716766,-0.15981624,-0.11926495,-0.10759303,-0.14068712,-0.17202365,-0.1280929,0.28346896,-0.05753209,-0.11690345,0.15368316,-0.060810123,-0.11423881,0.25168887,-0.17374735,-0.11336277,-0.003697966,0.17543201,-0.09699366,-0.030495994,-0.05603887,-0.13650122,-0.16317946,0.060391117,-0.14401355,-0.17694026,-0.15909111,-0.15571913,-0.04152462,0.026826728,-0.14398322,-0.117252976,0.010438261,0.08680134,-0.13448597,-0.17718828,-0.0072434386,0.069460586,0.12859549,0.11485771,-0.08456391,-0.06414443,0.19166335,-0.03783664,0.111535855,0.051120345,0.1839092,-0.057328578,-0.14223836,0.42446837,0.083436914,-0.1550636,-0.053008635,0.010053533,-0.121327445,-0.056959175,-0.12246021,-0.16055723,-0.12488389,0.085765794,-0.10987863,0.038113095,-0.13233174,-0.06552253,-0.053577546,0.037150215,-0.0921812,0.057232317,-0.005384382,0.10701534,0.034061667,-0.09322739,-0.10306561,0.02164516,-0.06018429,0.10301742,-0.055913806,0.20699537,-0.075611085,0.037028857,-0.057339128,0.03571722,0.075898424,-0.05936495,-0.010063207,0.037076052,-0.18977845,0.016192988,-0.02838482,0.09881978,0.012615636,0.015461215,-0.06520284,0.008774428,-0.1556786,-0.19154406,-0.039043065,0.12836967,-0.024502743,-0.09063645,-0.07486438,0.08411128,-0.15522851
mobley_8885088, C1CC=CC1,0.56,0.3111838,0.10112119,-0.14602183,-0.082937844,0.029907335,-0.13040847,0.17490953,0.008715391,0.42571062,-0.14189604,0.031772528,0.3437882,0.20319258,-0.0018961991,-0.03480722,0.048442584,-0.05423897,-0.09189836,-0.22465548,-0.025857631,-0.1337367,0.013084244,0.12217217,-0.09259396,-0.12491025,-0.123929076,-0.20155038,-0.14555402,-0.10882345,-0.189922,-0.15016371,-0.14438042,0.13518213,-0.08965841,-0.041094944,0.17306393,-0.10194326,-0.20023996,0.042825624,-0.12179549,-0.19806561,-0.083480515,0.1264394,-0.07102556,-0.08462839,-0.018237486,-0.13706152,-0.20615816,-0.040371545,-0.09854675,-0.16338085,-0.18260597,-0.20486242,0.0037067435,-0.06675791,-0.12815003,-0.06624832,-0.07461077,0.05280557,-0.15424834,-0.24241783,-0.10290137,-0.07933216,0.061729416,-0.008424035,-0.13615039,-0.033748392,0.039113596,-0.14754985,0.21000794,0.043862876,-0.005749971,0.030633349,-0.19182304,0.1175996,0.026846964,-0.15161504,0.07733153,-0.07969007,-0.13249859,-0.08994262,-0.124996945,-0.10117158,-0.11444628,-0.067957416,-0.17049599,0.04642971,-0.19049764,-0.06569277,-0.1398826,-0.05521845,-0.14522873,0.084760875,-0.05960623,0.107357584,-0.07727711,-0.17366971,-0.19365118,-0.063948125,-0.13509013,-0.047617998,-0.14977153,0.1332744,-0.08492668,-0.056834422,-0.077830024,0.17787775,0.124177404,-0.07556531,0.10175763,-0.06667409,-0.17089956,-0.07205893,-0.12370677,0.037438277,-0.103947915,-0.08591174,-0.04151591,-0.10549668,-0.16521199,-0.23767328,-0.107056275,-0.032767244,-0.100328036,-0.1407768,-0.17723754,-0.06368125,-0.16449255
mobley_8899867, C1CCC(C1)O,-5.49,0.20763941,0.11551493,-0.14095055,-0.09316604,0.029412445,-0.10978998,0.19281475,0.0647676,0.44713038,-0.13224995,0.014986808,0.2883191,0.1361215,0.04171393,-0.029644752,0.050284088,0.0070828046,-0.10616519,-0.21485953,0.006318714,-0.148784,0.011961072,0.17848504,-0.101091236,-0.103168294,-0.11155704,-0.18719855,-0.107387275,-0.062625915,-0.18470924,-0.13192298,-0.13153741,0.078362666,-0.074106686,-0.028214408,0.17806764,-0.072841495,-0.17644131,0.019720383,-0.108069845,-0.15972187,-0.08915359,0.076957576,-0.06528608,-0.08969518,-0.011605509,-0.12614833,-0.18540561,-0.06727349,-0.079450555,-0.1580325,-0.16223532,-0.18841803,0.010145184,-0.10241158,-0.087390125,-0.06423359,-0.10956969,0.04578093,-0.15295756,-0.18758191,-0.09225348,-0.06462754,0.058445096,-0.045890834,-0.10850504,-0.041487016,-0.02318059,-0.12363274,0.2264322,0.081664294,-0.0052323593,0.033068683,-0.1379398,0.08980168,-0.021757785,-0.14699161,0.08602569,-0.08437085,-0.10091315,-0.08296094,-0.107899085,-0.077744,-0.072396874,-0.052637815,-0.15192752,0.077303596,-0.15159543,-0.033510078,-0.14351717,-0.07630268,-0.09334889,0.046559747,-0.043043055,0.10712473,-0.0813943,-0.16612366,-0.1300204,-0.08126326,-0.13655916,-0.07447594,-0.13219512,0.09449953,-0.095248,-0.077851936,-0.11022501,0.18284915,0.12948659,-0.054040637,0.12342151,-0.059686083,-0.14903443,-0.09626345,-0.1268565,0.029769223,-0.10030647,-0.08662128,-0.03918325,-0.106191784,-0.16021776,-0.2075662,-0.06729266,-0.048374765,-0.098564975,-0.14711976,-0.14934984,-0.093433,-0.1888715
mobley_8916409, CCOC(=O)C[C@H](C(=O)OCC)SP(=S)(OC)OC,-8.15,0.20526175,0.20463534,-0.10978673,-0.030516818,0.062158775,-0.024047224,0.15828168,0.16720797,0.40445894,-0.04877074,0.14652286,0.19833767,0.16548806,0.115489505,-0.032284062,0.05038479,0.08057673,-0.05943179,-0.14345986,-0.0034051642,-0.12015575,0.054850183,0.22681773,0.0052009374,-0.076279216,0.060010463,-0.08379641,0.021268386,0.08496947,-0.074691646,-0.06751279,-0.054135174,0.11219189,-0.04289528,-0.07479088,0.20580311,-1.060649e-05,-0.06279581,0.18922074,-0.10917876,-0.021976063,-0.010141829,0.105650164,-0.04148251,-0.030341597,0.08871423,-0.11737579,-0.09041128,0.11889809,-0.07823971,-0.14971107,-0.103586204,-0.083290145,-0.032017995,-0.07184563,0.059382163,-0.06429994,-0.052170854,0.07840104,-0.10938972,-0.03159227,-0.019249892,0.054832302,0.11446738,-0.020971024,0.003565713,-0.0703699,-0.029477822,0.03952661,0.11778406,0.18122852,0.12056745,0.0015753516,0.108895205,0.24684767,-0.076246195,-0.13875051,-0.015385438,-0.020011635,0.024729619,-0.048141066,-0.056758855,-0.11208028,0.012366334,0.09790744,-0.07936492,0.09636133,-0.015235101,0.029612629,-0.09322197,0.030258806,0.0638852,0.0934814,0.040282506,0.13319291,-0.00991629,-0.08131561,0.035030045,-0.05815442,-0.07761185,0.056132346,-0.0516146,0.11925763,-0.08034894,-0.018072743,-0.12237351,0.0892947,0.053104464,0.083571434,0.054190837,0.031036666,-0.14183027,-0.06706682,-0.009648977,0.06999434,0.017744744,-0.0062186397,-0.0329974,-0.055518538,-0.11929138,-0.09773006,0.00068676786,0.08817126,0.03701518,-0.08824189,-0.05130906,-0.040019132,-0.16252562
mobley_8966374, Cc1cnccn1,-5.51,0.40831226,0.07422114,-0.12852651,-0.04686782,0.15113285,-0.078567214,0.078017,0.0057538506,0.30632687,-0.14733937,0.19349061,0.33358905,0.34634203,0.026522305,-0.057498656,-0.03453734,0.026855478,-0.048643462,-0.16663194,-0.10651327,-0.08348214,-0.021377735,0.075170085,-0.00053039537,-0.091505304,0.016845094,-0.08598468,-0.083006494,-0.06965707,-0.12180309,-0.15929152,0.017241552,0.22262767,-0.0695519,-0.09548477,0.045992076,-0.0684179,-0.0030547318,0.12014021,-0.12449683,-0.113590986,0.066590086,0.11076266,-0.07639782,0.021856077,-0.056775425,-0.08930064,-0.10864772,0.034468934,-0.10180597,-0.19149001,-0.16931707,-0.15705188,-0.03184187,-0.035335317,-0.13802202,-0.13332726,-0.051495098,0.14694817,-0.072621986,-0.16421172,-0.0473368,0.029712005,0.08473289,0.09800457,0.0008914939,-0.027929831,0.043096818,-0.1144944,0.11100021,0.0010914069,0.08224225,-0.06304229,-0.2085415,0.2857912,-0.023750694,-0.1690595,-0.038688585,0.020038165,-0.06941433,-0.027437678,-0.060292445,-0.16008796,-0.11207203,0.020721812,-0.13709298,0.05389245,-0.17594184,-0.086279914,-0.0898162,-0.037557907,-0.027588803,0.041978963,0.0054069837,0.08265817,-0.020344296,-0.09142457,-0.11755921,0.051045354,-0.051822133,0.11186189,-0.08056247,0.1508027,-0.060166482,-0.031470522,-0.011597394,0.049234286,0.112884805,-0.0071887467,0.018069018,-0.023282837,-0.15155642,-0.032459304,-0.049723305,0.12225863,-0.0043785824,-0.03881149,-0.10961878,0.019317867,-0.10434447,-0.14024892,-0.050331134,0.0439043,-0.009508777,-0.06429386,-0.14687544,0.010853256,-0.112941936
