id,smiles,dG,dimenetpp_0,dimenetpp_1,dimenetpp_2,dimenetpp_3,dimenetpp_4,dimenetpp_5,dimenetpp_6,dimenetpp_7,dimenetpp_8,dimenetpp_9,dimenetpp_10,dimenetpp_11,dimenetpp_12,dimenetpp_13,dimenetpp_14,dimenetpp_15,dimenetpp_16,dimenetpp_17,dimenetpp_18,dimenetpp_19,dimenetpp_20,dimenetpp_21,dimenetpp_22,dimenetpp_23,dimenetpp_24,dimenetpp_25,dimenetpp_26,dimenetpp_27,dimenetpp_28,dimenetpp_29,dimenetpp_30,dimenetpp_31,dimenetpp_32,dimenetpp_33,dimenetpp_34,dimenetpp_35,dimenetpp_36,dimenetpp_37,dimenetpp_38,dimenetpp_39,dimenetpp_40,dimenetpp_41,dimenetpp_42,dimenetpp_43,dimenetpp_44,dimenetpp_45,dimenetpp_46,dimenetpp_47,dimenetpp_48,dimenetpp_49,dimenetpp_50,dimenetpp_51,dimenetpp_52,dimenetpp_53,dimenetpp_54,dimenetpp_55,dimenetpp_56,dimenetpp_57,dimenetpp_58,dimenetpp_59,dimenetpp_60,dimenetpp_61,dimenetpp_62,dimenetpp_63,dimenetpp_64,dimenetpp_65,dimenetpp_66,dimenetpp_67,dimenetpp_68,dimenetpp_69,dimenetpp_70,dimenetpp_71,dimenetpp_72,dimenetpp_73,dimenetpp_74,dimenetpp_75,dimenetpp_76,dimenetpp_77,dimenetpp_78,dimenetpp_79,dimenetpp_80,dimenetpp_81,dimenetpp_82,dimenetpp_83,dimenetpp_84,dimenetpp_85,dimenetpp_86,dimenetpp_87,dimenetpp_88,dimenetpp_89,dimenetpp_90,dimenetpp_91,dimenetpp_92,dimenetpp_93,dimenetpp_94,dimenetpp_95,dimenetpp_96,dimenetpp_97,dimenetpp_98,dimenetpp_99,dimenetpp_100,dimenetpp_101,dimenetpp_102,dimenetpp_103,dimenetpp_104,dimenetpp_105,dimenetpp_106,dimenetpp_107,dimenetpp_108,dimenetpp_109,dimenetpp_110,dimenetpp_111,dimenetpp_112,dimenetpp_113,dimenetpp_114,dimenetpp_115,dimenetpp_116,dimenetpp_117,dimenetpp_118,dimenetpp_119,dimenetpp_120,dimenetpp_121,dimenetpp_122,dimenetpp_123,dimenetpp_124,dimenetpp_125,dimenetpp_126,dimenetpp_127
mobley_6854178, CC(C)OC=O,-2.02,-0.055441923,-0.08342683,-0.035106275,0.042365212,0.019973477,0.12888585,0.016664809,-0.0471143,-0.1478637,0.19712473,-0.1000606,-0.001295259,0.070954636,0.13426223,-0.08803367,-0.010633928,-0.11033533,-0.075648144,-0.15134116,-0.13017294,-0.116808735,-0.05785147,-0.123219386,-0.046838734,-0.010055355,-0.006428871,-0.0908526,-0.08179253,-0.04755041,0.0125208115,-0.012476362,-0.22000588,-0.17650248,-0.09400351,0.13436985,-0.03908665,0.005773652,-0.06925958,-0.06288689,0.049756743,-0.076496646,-0.0036071872,-0.111205876,-0.20051314,-0.04663103,-0.13002855,-0.1770479,-0.10646075,-0.060178842,0.11871654,0.06457524,-0.14462042,-0.025728663,-0.005303581,-0.030460408,0.061120015,-0.14620002,-0.004974459,0.0577721,-0.100478545,-0.07049957,-0.07922763,0.0026557052,-0.04308615,-0.0902424,-0.12435521,-0.061600834,-0.020519635,-0.07520795,-0.05413587,-0.007310002,-0.0023453895,-0.052371528,-0.1430818,-0.10218932,-0.13623586,-0.033381123,0.26292643,-0.12394239,-0.11019137,0.0031481758,0.07531183,-0.18130569,-0.10448049,-0.12034304,-0.14528826,-0.12071484,-0.23318116,0.09002767,-0.16307935,-0.049157143,-0.13443835,-0.046672028,-0.095030054,0.038630255,-0.15567032,0.09140586,-0.07139675,0.06016296,0.14553274,-0.10834343,0.11656575,-0.06378587,0.09688897,0.051481925,0.17659064,-0.11355965,0.007067756,-0.1379393,0.08663292,0.05989169,-0.112545036,-0.025242925,-0.019912183,0.12624295,-0.08018787,0.060130674,-0.11838412,0.0628629,0.080638535,-0.052779905,0.076665364,-0.08210721,-0.08726343,-0.12023369,-0.17842898,-0.13414831,0.011719615
mobley_6861308, CN(C)C(=O)Nc1ccccc1,-9.13,-0.07049053,-0.09698928,-0.049832683,-0.039593074,-0.02605389,0.08373642,-0.0076391473,-0.030047879,-0.12303195,0.1068112,-0.11106186,0.10132679,0.0014088675,0.06533759,-0.032567594,0.0073817126,-0.1627304,0.084677584,-0.07993489,-0.12357461,-0.1603017,-0.07973293,-0.12559119,0.05021145,-0.06705365,0.009628826,-0.04187129,-0.11244133,-0.050288398,-0.030754998,0.060636077,-0.2091905,-0.20128731,-0.10222677,0.32179454,0.052233163,0.03526145,-0.01066338,-0.012337227,0.08073081,-0.08746859,-0.04627804,-0.061373305,-0.2029054,0.0111956345,-0.08740152,-0.20517308,-0.061643098,-0.098734446,0.31696892,0.11471348,-0.16688907,-0.07858985,0.110708475,0.09688532,0.019323776,-0.16416027,-0.0036154725,0.00924189,-0.12499409,-0.06710404,-0.022329941,0.043405425,-0.03537338,-0.021174178,-0.04066653,0.0083337985,-0.058213055,-0.021033129,-0.04357259,-0.03692773,0.09751632,0.039690178,-0.13516426,-0.074950896,-0.17729032,-0.024372553,0.21452354,-0.052907716,-0.14483134,0.16901778,0.057828795,-0.16400808,-0.0855852,-0.15267843,-0.14045691,-0.048395347,-0.18633997,0.16289912,-0.18804206,-0.079940714,-0.12949042,0.0063336915,-0.11588591,0.0237157,-0.11866608,0.20305316,-0.095999606,0.027474305,0.35429493,-0.128549,0.033547755,0.07564237,0.07489502,0.034260027,0.0933057,-0.0085953465,-0.033424344,-0.1881135,-0.018503068,0.13278438,-0.09810648,0.1129266,-0.0033676187,0.123569645,-0.03491958,0.017452748,-0.124164335,-0.017619446,0.23827918,-0.09222465,0.02739864,-0.025918417,-0.11217245,-0.09327557,-0.1404162,-0.101639695,0.07486988
mobley_6896128, CCCC[C@@H](C)CC,2.97,-0.15639135,-0.11848379,-0.08938522,0.050505944,0.0041833394,0.044588845,0.11488196,-0.018736362,-0.18060996,0.2956788,-0.06571726,-0.015172119,0.17362174,0.23262975,-0.108265676,-0.053718694,-0.14324012,-0.073135756,-0.13883802,-0.23661917,-0.19841927,-0.15377869,-0.1656811,-0.06967217,-0.00951407,-0.12322672,-0.13273802,-0.117434494,-0.12594491,-0.011626381,0.078867964,-0.218174,-0.22709568,-0.12592795,0.063138336,-0.08146762,0.047238708,-0.112460166,-0.12781659,0.05283018,-0.073106244,0.06620349,-0.12146982,-0.19802134,-0.0796306,-0.14340638,-0.25896248,-0.124081895,-0.0462475,0.11416512,0.15504225,-0.14767866,-0.03243274,-0.006376664,-0.06217747,0.0457928,-0.124532096,-0.117262736,0.17656516,-0.17651717,-0.045780543,-0.07661913,-0.0704012,-0.15547563,-0.08781758,-0.12894425,-0.09162215,-0.0562123,-0.1129173,-0.08024864,0.014388878,0.038412172,0.017509619,-0.12200671,-0.113206305,-0.1973338,-0.003394003,0.46884215,-0.13759467,-0.25018138,-0.043692384,0.16384414,-0.17626834,-0.1096805,-0.110501245,-0.16233285,-0.096221924,-0.23489776,0.008911053,-0.23142633,-0.06497948,-0.14577019,-0.0876439,-0.16913077,-0.0025619732,-0.18798429,-0.036043063,-0.02840146,0.13741279,0.11620479,-0.26017714,0.12643452,-0.051826853,0.09411144,-0.035135664,0.07408087,-0.0763485,0.0539371,-0.24574049,0.066356406,-0.0072897994,-0.10622176,-0.0594193,0.008476486,0.27162832,-0.1157726,0.09861248,-0.20736021,0.023104213,0.014487406,0.00084031315,0.1597631,-0.11615071,-0.14221823,-0.11622645,-0.24507332,-0.10784593,-0.035839185
mobley_6911232, CCOC,-2.1,-0.12286746,-0.10250869,-0.057441864,0.050332412,0.042657126,0.12363016,0.075990535,-0.030090839,-0.17746055,0.27850047,-0.070232145,-0.053943653,0.16228019,0.20415306,-0.131512,-0.027407749,-0.10732269,-0.10920193,-0.16002347,-0.18125351,-0.1235578,-0.103681624,-0.13982138,-0.07891497,0.007886629,-0.079499744,-0.12393328,-0.07955048,-0.10395535,0.011668183,-0.010158367,-0.21060991,-0.18852113,-0.108602755,0.025726542,-0.09813861,0.00487768,-0.12864774,-0.12983249,0.029975573,-0.04865533,0.06408351,-0.13804072,-0.19951266,-0.11003065,-0.14990456,-0.20790607,-0.1441047,-0.024088671,0.024587909,0.06813025,-0.15152812,0.007937621,-0.05352655,-0.09424647,0.084082425,-0.12633388,-0.08607861,0.13772374,-0.12000727,-0.07434045,-0.0845843,-0.0663477,-0.0961136,-0.0992625,-0.15746455,-0.09562709,-0.028285608,-0.120076634,-0.10428711,0.009817022,-0.04242767,-0.05179129,-0.14794411,-0.11292434,-0.16397828,-0.039161623,0.3656683,-0.13674909,-0.16116951,-0.072349004,0.14606185,-0.17576867,-0.13239412,-0.10889879,-0.15303904,-0.1436537,-0.23782986,-0.0003732331,-0.1940462,-0.036784146,-0.11695392,-0.09147417,-0.15350027,0.04614837,-0.18093924,-0.002195187,-0.03570925,0.1312605,0.032945354,-0.17044258,0.13910332,-0.100186385,0.11297352,0.022096543,0.16471957,-0.14704964,0.07072206,-0.1857629,0.12906124,-0.016095532,-0.11927438,-0.08732786,-0.020266397,0.23528041,-0.1312631,0.1143442,-0.16180623,0.049880605,-0.027476368,0.0041087754,0.14123559,-0.12749189,-0.11979885,-0.13033508,-0.20858884,-0.13863362,-0.06686642
mobley_6917738, COCCN,-6.55,-0.09578316,-0.12176839,-0.044202607,0.050422616,0.031409387,0.16872314,0.056115896,-0.021629464,-0.18615355,0.21385169,-0.06449367,-0.06442263,0.13522053,0.15406558,-0.13545458,0.036090855,-0.10370867,-0.076749995,-0.15358329,-0.13706489,-0.11470358,-0.061511274,-0.10725959,-0.032858167,-0.013052807,-0.05030332,-0.109986916,-0.05924576,-0.10659548,0.05826754,-0.021010052,-0.20083693,-0.18811728,-0.10167027,0.05361781,-0.07812139,0.0037691747,-0.12616627,-0.13065405,0.06390876,-0.04711115,0.053911526,-0.14801311,-0.20444894,-0.13036563,-0.13893406,-0.19601618,-0.13162975,-0.04855433,0.0037464,0.030676896,-0.15587601,0.0040089046,-0.07311738,-0.07670186,0.11665585,-0.13280581,-0.09700204,0.112732545,-0.112100296,-0.09359205,-0.08089463,-0.085160814,-0.042127676,-0.079648204,-0.16275814,-0.07971992,-0.040784355,-0.11623812,-0.12833156,-0.0015176649,-0.07252546,-0.02644949,-0.15807912,-0.11262901,-0.16876815,-0.052693285,0.34495622,-0.08179281,-0.1253263,-0.031109063,0.18370676,-0.1768126,-0.13846613,-0.118514694,-0.15190636,-0.15332183,-0.20077094,0.007403082,-0.1845554,-0.017408174,-0.112450995,-0.09632088,-0.1678993,0.06743646,-0.14975432,0.02978453,-0.048688464,0.11800977,0.038425244,-0.122800164,0.1202546,-0.09746342,0.12985042,0.06940978,0.20849249,-0.15210044,0.06849303,-0.18947957,0.10484369,-0.024501173,-0.12972434,-0.07021069,-0.040860806,0.24092455,-0.14335637,0.1302022,-0.13325448,0.044109404,-0.0031568876,-0.012381749,0.14058223,-0.12072521,-0.12098577,-0.12882033,-0.16708182,-0.13373424,-0.08812224
mobley_6929123, COC(=O)CCl,-4.0,-0.0034437978,-0.08470457,0.03487343,0.031207286,0.033138648,0.13222596,-0.056795154,0.047339953,-0.10350489,0.11490479,-0.09822349,0.011391729,-0.009164783,0.0649604,-0.04722729,-0.02469758,-0.08188533,-0.019446075,-0.1228517,-0.013367012,-0.036286768,-0.014052099,-0.10774969,-0.057019867,-0.004899889,0.10767401,-0.07868771,-0.06998124,0.10712933,0.0058899373,0.02202257,-0.18086635,-0.04947609,-0.056429137,0.21893197,-0.03775765,0.06536737,-0.06753961,0.043656033,0.10670781,-0.094121054,-0.035505865,-0.06054235,-0.19805275,0.0152050285,-0.07152614,-0.13029183,-0.041672844,-0.0071084513,0.21016493,0.04847986,-0.08077936,-0.0070470874,0.116798855,0.059860967,0.075533025,-0.14116424,0.068158194,-0.03572319,-0.07310489,-0.09158495,-0.04248878,0.04823527,-0.010435101,-0.047392573,-0.023270875,0.010404519,0.05150905,-0.0062651406,-0.03724639,0.01793771,-0.023062093,-0.10536365,-0.14651784,-0.013635108,-0.087974206,-0.010914281,0.14036556,-0.1283111,0.034006737,0.09104541,-0.013950283,-0.18762535,-0.007074276,-0.023474151,-0.08685234,-0.11102322,-0.22963451,0.10015507,-0.09822815,0.0066729276,-0.07149744,0.048094656,-0.04595013,0.0774461,-0.116702124,0.21172214,-0.088806905,-0.0080910465,0.27021226,0.029641308,0.11069476,-0.03632753,0.0740506,0.044593833,0.1451048,-0.024102373,-0.023073517,-0.053802382,0.07043378,0.12532128,-0.10611208,0.041730877,-0.006698179,0.084020786,-0.020140348,0.018137928,-0.0898561,0.13946241,0.15005435,-0.0719341,0.012285399,-0.057375457,-0.051332463,-0.05322709,-0.14843608,-0.06890981,0.033431675
mobley_6935906, CC(=CCC[C@](C)(C=C)OC(=O)C)C,-2.49,-0.09843534,-0.093701795,-0.06801341,0.010230527,-0.0044925353,0.04866501,0.051795624,-0.042240594,-0.14334047,0.20040818,-0.10258462,0.056719813,0.076819,0.15973136,-0.05514618,-0.04576695,-0.15091075,-0.03438622,-0.11578575,-0.18436909,-0.17554107,-0.11397012,-0.15044358,-0.039055523,-0.030110044,-0.060278423,-0.08891623,-0.117154635,-0.06385854,-0.037199717,0.08531882,-0.22546905,-0.20779963,-0.12167182,0.20561016,-0.008695507,0.044628955,-0.04326969,-0.04962511,0.05660023,-0.09068775,-0.0025396035,-0.09335915,-0.19625871,-0.0033758897,-0.1140711,-0.22767174,-0.086651206,-0.075936615,0.2469045,0.1563236,-0.1532987,-0.057938755,0.057002638,0.027577043,0.011629934,-0.14567533,-0.022365686,0.07560247,-0.14512919,-0.051375683,-0.065273106,0.013711383,-0.10834476,-0.06994861,-0.07845702,-0.066450916,-0.03808983,-0.064322926,-0.020080386,-0.011798594,0.08751414,0.012972347,-0.11790916,-0.08970352,-0.17760517,-0.007985117,0.32849208,-0.12392591,-0.19552232,0.055188507,0.06733281,-0.17908585,-0.09223729,-0.128379,-0.15147345,-0.055498034,-0.22894317,0.109749764,-0.19962506,-0.0767596,-0.14701712,-0.033006184,-0.11687519,-0.0030816155,-0.16294171,0.07505464,-0.06467773,0.07349909,0.27049544,-0.19698521,0.09552871,0.006072987,0.08473569,-5.2057643e-05,0.0813114,-0.024988862,-0.007966664,-0.19961822,0.038027823,0.08968161,-0.096996464,0.030577473,0.017343435,0.16962169,-0.05428463,0.038000926,-0.15960422,0.01996586,0.13613576,-0.060834512,0.075254835,-0.059015337,-0.10926494,-0.10371918,-0.21282266,-0.10630077,0.06061983
mobley_6973347, CCOC(=O)C,-2.94,-0.043331064,-0.08125556,-0.038938586,0.030883165,0.031392943,0.13490634,0.007636542,-0.05760299,-0.14213529,0.17781147,-0.10759492,0.0048653036,0.058719788,0.13103378,-0.088105544,-0.0068187336,-0.114021875,-0.0760924,-0.14973071,-0.12927397,-0.105694875,-0.056303363,-0.113968596,-0.047470532,-0.008051413,-0.010227822,-0.08059519,-0.086661376,-0.033347376,0.010022774,-0.011133757,-0.21843596,-0.17823462,-0.093653776,0.13689186,-0.031570513,-3.660317e-05,-0.06757003,-0.055556886,0.041547555,-0.06910612,-0.015950678,-0.1096286,-0.2008163,-0.043644432,-0.13158101,-0.1741434,-0.109914474,-0.058872547,0.1285532,0.06316323,-0.14481719,-0.023335507,-0.0012153259,-0.027849989,0.049078356,-0.14647296,0.0007992014,0.03447218,-0.08394219,-0.06782208,-0.07960779,0.015288571,-0.04354852,-0.09246925,-0.119464636,-0.060759723,-0.018762173,-0.075176455,-0.042493455,-0.0084342025,-0.005949723,-0.0603741,-0.1423295,-0.10463794,-0.14417073,-0.0352694,0.23664181,-0.12470168,-0.11187436,0.018443873,0.058396578,-0.18094513,-0.10482377,-0.1188115,-0.1437979,-0.11760187,-0.23277512,0.09475043,-0.15912409,-0.049793072,-0.12660038,-0.048981525,-0.0898606,0.037323765,-0.15573528,0.08977868,-0.07318504,0.060136404,0.15363373,-0.105644025,0.118443795,-0.06297873,0.0992298,0.0442174,0.16392359,-0.10531517,0.0014573677,-0.12999812,0.08792196,0.06383849,-0.106750056,-0.018807184,-0.011701905,0.12133714,-0.075681984,0.05337229,-0.10496713,0.050237596,0.08493077,-0.05713715,0.061031993,-0.07018311,-0.0731067,-0.12030382,-0.17162617,-0.13276394,0.024649182
mobley_6978427, COC(=O)C1CCCCC1,-3.3,-0.084855326,-0.09279856,-0.059398636,0.017842801,0.0033933148,0.07122854,0.031814165,-0.051425815,-0.1426752,0.18908687,-0.103491105,0.04613101,0.0672641,0.15130162,-0.068285115,-0.034211952,-0.14141011,-0.038713865,-0.12754224,-0.16498092,-0.1551763,-0.09896699,-0.14275531,-0.039753925,-0.025730496,-0.036686074,-0.07934009,-0.11216419,-0.048878785,-0.025786005,0.051434845,-0.22340427,-0.19999933,-0.10857292,0.18244807,-0.012852435,0.029675977,-0.049298275,-0.048653007,0.046011776,-0.08658379,-0.012724116,-0.09399531,-0.1991858,-0.011901696,-0.11534641,-0.20783125,-0.09517037,-0.074563734,0.2175911,0.1308111,-0.15271328,-0.052645925,0.04351458,0.01675346,0.020181313,-0.14522295,-0.010753632,0.06392052,-0.12623315,-0.05553549,-0.07067431,0.01643627,-0.09212694,-0.06740058,-0.09016936,-0.05772673,-0.03766411,-0.060171187,-0.027991533,-0.0088464925,0.06040092,-0.006580235,-0.12474284,-0.08818993,-0.16291477,-0.01743214,0.3053553,-0.124170125,-0.16808969,0.04520021,0.06851946,-0.17864661,-0.09509137,-0.12378782,-0.1484686,-0.074004985,-0.22905588,0.11462069,-0.18141358,-0.07257076,-0.14584956,-0.02685825,-0.10944081,0.006800624,-0.1563989,0.096888125,-0.06866074,0.06518166,0.24525602,-0.16591851,0.09990802,-0.011701122,0.08540609,0.0040987176,0.108194,-0.05341586,-0.007271146,-0.17399494,0.04330994,0.08726412,-0.09930596,0.018245988,0.005913053,0.14123853,-0.055776358,0.039028473,-0.14517342,0.020945301,0.12875094,-0.05855639,0.07012469,-0.061064694,-0.099812955,-0.1047815,-0.19850123,-0.11256185,0.051903814
mobley_6981465, CC(C)OC(=O)C,-2.64,-0.056266587,-0.08891965,-0.047948826,0.03396514,0.02778,0.11660298,0.01900614,-0.056075737,-0.14547695,0.18666524,-0.1033437,0.013703201,0.07021006,0.14160144,-0.08327584,-0.012582238,-0.12221716,-0.06520635,-0.14260188,-0.14698695,-0.11914538,-0.074412175,-0.117737405,-0.051094204,-0.008953112,-0.030431116,-0.082345314,-0.09355963,-0.042281423,0.008911785,0.009579785,-0.22076699,-0.1869702,-0.09885849,0.1440282,-0.028787907,0.011009025,-0.06867636,-0.058038373,0.04466646,-0.07260935,-0.010252903,-0.1084769,-0.20128445,-0.039554372,-0.12640473,-0.1891324,-0.10729194,-0.06233932,0.15289758,0.08313444,-0.14865464,-0.028230881,0.008965136,-0.01915632,0.039686177,-0.14398476,-0.013091234,0.050116327,-0.09491829,-0.06831493,-0.08092433,0.013049872,-0.06402526,-0.08418153,-0.11206878,-0.06648243,-0.027349096,-0.07479519,-0.038296934,-0.004666251,0.009793893,-0.04323034,-0.13653784,-0.09895903,-0.15902182,-0.032833707,0.2670505,-0.12898003,-0.13984683,0.023917124,0.068714686,-0.17965662,-0.10294315,-0.11807774,-0.14761002,-0.10217951,-0.23288183,0.09103597,-0.1685709,-0.054015964,-0.13426767,-0.050266307,-0.09838445,0.026604317,-0.16134602,0.0782283,-0.06782698,0.06949478,0.17724407,-0.13465111,0.120921314,-0.04798567,0.09777603,0.027065456,0.14136237,-0.08869926,0.0060716015,-0.14499767,0.07859027,0.059897136,-0.10682895,-0.013370854,-0.006363605,0.13712746,-0.07376995,0.056090083,-0.11351948,0.040728405,0.08951937,-0.05359726,0.06962203,-0.06809962,-0.07988188,-0.113226384,-0.18044579,-0.12681553,0.031233624
mobley_6988468, CCc1ccccn1,-4.33,-0.10345481,-0.08554814,-0.079945676,-0.054483797,-0.03900049,0.03399577,0.0111173885,-0.036709893,-0.12751418,0.12510888,-0.11686784,0.12386182,-0.0016160598,0.10357378,-0.034413442,-0.03374945,-0.18238914,0.05259454,-0.08448096,-0.18069698,-0.20215183,-0.11000503,-0.15122448,0.03330898,-0.06922823,-0.062162686,-0.05264518,-0.13610318,-0.05661287,-0.07429778,0.12004072,-0.21867168,-0.2247908,-0.12990429,0.29982996,0.038793325,0.047952548,-0.018215263,-0.028943833,0.058808893,-0.0955784,-0.050505847,-0.051724996,-0.199012,0.010651759,-0.11048251,-0.23784056,-0.06775338,-0.097337,0.34541503,0.18610477,-0.16543788,-0.09423217,0.1351564,0.08464587,-0.013823964,-0.15979594,-0.011623367,0.015577372,-0.14328435,-0.028341232,-0.0364817,0.033107646,-0.09382003,-0.014603125,-0.030887779,-0.017057506,-0.06226341,-0.049589723,-0.026772898,-0.03222489,0.14308614,0.07077645,-0.107429944,-0.082159646,-0.20089649,0.011656746,0.2590299,-0.0585315,-0.20874986,0.14788891,0.0400674,-0.17464674,-0.08058795,-0.14629011,-0.13912451,-0.017613545,-0.1915546,0.16107875,-0.21887802,-0.10681371,-0.13186541,-0.021603994,-0.14303249,-0.01253703,-0.13457498,0.14678362,-0.087671466,0.03788747,0.36501402,-0.20191683,0.02721722,0.080221675,0.049508918,0.0054265987,0.032770846,0.033326264,-0.050787278,-0.23228191,-0.044997625,0.11899586,-0.076314375,0.10013973,0.030793512,0.124556005,-0.021410692,0.0020449907,-0.15625985,-0.036512047,0.21916497,-0.08770025,0.029727057,-0.025784548,-0.1113414,-0.089813665,-0.18734121,-0.076496504,0.08964855
mobley_7009711, Cc1cc(cc(c1)O)C,-6.27,-0.08360298,-0.0813605,-0.085348554,-0.05352633,-0.029183859,0.019071812,-0.00032578057,-0.07313966,-0.11110766,0.124120876,-0.13549566,0.16193686,-0.012060872,0.13104326,-0.017415201,-0.065249145,-0.17817178,0.0131430905,-0.09620231,-0.17521816,-0.1947478,-0.11399071,-0.16328084,-0.01273226,-0.056595188,-0.032759108,-0.058849115,-0.15153737,-0.015741087,-0.102819376,0.13137223,-0.23173721,-0.22176898,-0.12485046,0.31382373,0.044891607,0.045912493,-0.0014417627,0.016053282,0.028778873,-0.10784887,-0.0652728,-0.047549378,-0.19326708,0.05432744,-0.0989682,-0.22629409,-0.06409113,-0.0978902,0.39170715,0.2209524,-0.15864992,-0.09401669,0.14761049,0.10700725,-0.0504532,-0.15771274,0.05022121,-0.0059005655,-0.13499537,-0.035467457,-0.056724273,0.073210046,-0.11295794,-0.029431228,-0.021614736,-0.042186998,-0.04190979,-0.026628224,0.03477015,-0.02948827,0.1606029,0.049979705,-0.08673111,-0.06727798,-0.17991033,0.008739449,0.24769604,-0.10481518,-0.20413618,0.14398466,-0.020099191,-0.17779516,-0.07163844,-0.14029093,-0.13901733,0.0054742214,-0.21856968,0.19481146,-0.19088605,-0.11553304,-0.14419894,0.016791964,-0.10717387,-0.03987801,-0.1549565,0.17847444,-0.08831767,0.031199887,0.4225869,-0.19590494,0.047700383,0.07959357,0.033337463,-0.026896082,0.031076863,0.03415882,-0.073532455,-0.19238266,-0.02401699,0.16755182,-0.060208153,0.12151894,0.05732174,0.07836781,0.020395031,-0.022852505,-0.16349486,-0.038709022,0.24310434,-0.0997118,0.0064711664,-0.0063951565,-0.09155074,-0.08713135,-0.20548828,-0.07613018,0.15965605
mobley_7010316, C1CCC(CC1)O,-5.46,-0.120228745,-0.0980734,-0.06771423,0.05034088,-0.0011394244,0.06601877,0.06883719,-0.030158777,-0.16563958,0.24831192,-0.0814392,0.0010278064,0.11871299,0.18462066,-0.09531946,-0.039706085,-0.13291535,-0.058924887,-0.143204,-0.1936563,-0.17533794,-0.118570454,-0.15204103,-0.04991926,-0.017524587,-0.08588749,-0.10607155,-0.10678084,-0.091483004,-0.001922314,0.042721733,-0.22017692,-0.21067059,-0.117597416,0.105345584,-0.05621082,0.033373374,-0.08657684,-0.09987938,0.052256886,-0.08345154,0.028900767,-0.1049648,-0.20163725,-0.05743103,-0.13997345,-0.23307067,-0.1105361,-0.062070023,0.1405214,0.1315799,-0.15543193,-0.045527723,0.011649757,-0.041947197,0.048368804,-0.136006,-0.06727471,0.12503588,-0.14900629,-0.043960854,-0.07460028,-0.03443549,-0.1149687,-0.076945804,-0.120057195,-0.069587745,-0.04665212,-0.09493652,-0.0709774,0.004626511,0.042806316,-0.006331227,-0.12664779,-0.106381275,-0.1810882,-0.0062897815,0.38626614,-0.12618317,-0.20770676,-0.019434066,0.1263373,-0.18077539,-0.09966061,-0.11409038,-0.15378669,-0.0979577,-0.23202148,0.059937816,-0.20240647,-0.06898676,-0.14753112,-0.056287024,-0.13998923,0.0072106044,-0.16879216,0.031883802,-0.051708624,0.09263393,0.15015183,-0.20675504,0.11113442,-0.043666255,0.08662616,0.0013159505,0.11329224,-0.07956147,0.022871118,-0.20661779,0.050148558,0.025722725,-0.11076727,-0.043481898,-0.0065722615,0.19030988,-0.0924977,0.06993569,-0.17017582,0.037290104,0.060722187,-0.027848817,0.12025852,-0.09904487,-0.119537905,-0.11177399,-0.21844302,-0.110869534,-0.011688733
mobley_7015518, COC,-1.91,-0.12631482,-0.098367065,-0.049692895,0.02804751,0.070756964,0.16347796,0.06465475,-0.031720918,-0.17636916,0.2904265,-0.069129646,-0.0722919,0.17483057,0.20073289,-0.14232409,-0.024747659,-0.09432408,-0.13650617,-0.1690416,-0.16778666,-0.08028699,-0.08764497,-0.13392125,-0.09170931,0.018402228,-0.067128696,-0.13092083,-0.060844872,-0.10450943,0.005850157,-0.04578307,-0.20718086,-0.16625677,-0.110160634,0.0031900902,-0.11469575,-0.016173244,-0.14648087,-0.13511246,0.011513323,-0.026564995,0.08043793,-0.1517024,-0.19620736,-0.13222925,-0.15644123,-0.18175536,-0.15464087,0.004480563,-0.025383988,0.027320478,-0.15272534,0.043956026,-0.08186902,-0.11367726,0.101751514,-0.12418255,-0.08273998,0.1283906,-0.094752364,-0.0978854,-0.08848855,-0.07259282,-0.07574469,-0.10721734,-0.16952994,-0.11014959,-0.0141003765,-0.12892884,-0.12022713,0.008687155,-0.0782822,-0.07352453,-0.1572426,-0.11044986,-0.14020099,-0.0577643,0.31350958,-0.13618892,-0.1066472,-0.08935776,0.134273,-0.16976427,-0.1536431,-0.112277955,-0.15045871,-0.16169126,-0.23908451,-0.022329334,-0.18473265,-0.018741906,-0.0918492,-0.09535243,-0.1573702,0.07398879,-0.18442662,0.0021662796,-0.03126399,0.14636718,-0.02191753,-0.13344887,0.14567874,-0.120357394,0.12473244,0.04481446,0.19095485,-0.18783881,0.09344788,-0.16399468,0.18205744,-0.025295293,-0.123829894,-0.09894141,-0.0274807,0.24260418,-0.1435505,0.13147876,-0.15042773,0.053489234,-0.059077263,0.017382797,0.1387848,-0.13907304,-0.11760536,-0.14447516,-0.19723302,-0.15674734,-0.08525983
